uuid,events
f3eb700d-8d88-41d3-8c82-63a01d02279c,"[""foul"", ""caution"", ""caution"", ""score"", ""sending-off"", ""score""]"
5063af44-3689-4db8-b876-8138ded366d3,"[""foul"", ""caution"", ""score""]"
8a6e6728-7e7e-4f15-b037-284dd7a8eb57,"[""substitution"", ""foul"", ""substitution""]"
3a0bdea4-279e-45d3-8c08-feb7302857c0,"[""caution"", ""foul"", ""substitution"", ""sending-off"", ""foul"", ""caution""]"
7a56ec83-0397-4ac8-ac8f-49beeee95733,"[""caution"", ""foul"", ""sending-off""]"
ff4c9fcf-1816-4276-ad80-d484d0eef41b,"[""substitution"", ""foul"", ""score""]"
8331de15-bcf9-4743-b3f9-b54bd6714788,"[""score"", ""foul"", ""caution"", ""caution""]"
cfaed3c8-8d06-4b96-a7d9-4a51120a689d,"[""sending-off"", ""substitution"", ""sending-off""]"
ac3fc882-2661-457a-aadf-408a11763bee,"[""substitution"", ""foul"", ""sending-off""]"
220fd0c9-a201-4289-b1c2-27d3800a851b,"[""caution"", ""caution"", ""substitution"", ""substitution""]"
e7369a9a-55d0-4f65-b078-825d6991f0e4,"[""caution"", ""score"", ""substitution"", ""substitution""]"
7ebc1b38-b364-46e8-be05-9c1a61fa9d52,"[""substitution"", ""substitution"", ""substitution"", ""sending-off"", ""foul""]"
459f1640-2e4c-484e-a880-26f05bb21934,"[""score"", ""sending-off"", ""score"", ""score""]"
96e17430-45a3-4b7b-8761-c7d8a56387fe,"[""caution"", ""score"", ""sending-off""]"
d702cef8-e4a0-4e62-83f2-28f913e548e9,"[""sending-off"", ""sending-off"", ""substitution"", ""substitution""]"
f7f34d49-a2c6-4a1c-b945-a84d10981884,"[""sending-off"", ""sending-off"", ""foul"", ""substitution"", ""substitution""]"
0b0c4a06-d927-49e6-80d5-48e2f24a0f00,"[""substitution"", ""score"", ""sending-off"", ""substitution"", ""caution""]"
13453708-60a5-4c64-bbee-62264d4e6aee,"[""sending-off"", ""substitution"", ""foul"", ""sending-off"", ""foul"", ""caution""]"
aaa93b9d-584b-426a-b0f8-a3eb9450c4ae,"[""substitution"", ""foul"", ""score"", ""substitution"", ""sending-off""]"
4b4cef8f-fecc-4fb1-9f9c-2e6be315d6a1,"[""foul"", ""substitution"", ""foul"", ""caution""]"
eb0e1616-16e0-4b11-a862-b03eecc8c5e1,"[""substitution"", ""substitution"", ""foul""]"
0dea5edf-2681-46d4-b6e1-75d8ceae208e,"[""score"", ""caution"", ""foul"", ""sending-off"", ""score""]"
7b6f11c6-2fc0-48a1-bc8c-e74d9def8752,"[""sending-off"", ""caution"", ""caution"", ""substitution"", ""caution"", ""sending-off""]"
9899fcdb-7fd3-46a8-80cb-5c38eb46beb7,"[""foul"", ""sending-off"", ""caution"", ""caution"", ""substitution"", ""foul""]"
a15b40b2-bf8b-47b7-b7e6-84a841254810,"[""substitution"", ""caution"", ""score""]"
51e554df-082e-4720-aa9f-4b7b6ec209d1,"[""score"", ""sending-off"", ""substitution"", ""caution"", ""substitution"", ""foul""]"
c9c9128a-b48b-440a-8991-4896801575ad,"[""substitution"", ""caution"", ""score"", ""score""]"
4a1a0e6c-f7f9-4e67-88d3-7198e1be586d,"[""substitution"", ""foul"", ""caution"", ""substitution"", ""score""]"
ba0dfbfe-8441-463b-8790-a09245198d58,"[""caution"", ""substitution"", ""score"", ""sending-off""]"
a06a18b0-4226-4445-a654-931d2258410d,"[""score"", ""sending-off"", ""substitution""]"
85ba5805-44c4-42a2-8494-885dd96383bd,"[""foul"", ""substitution"", ""substitution""]"
bcde8b2d-5d6d-42dc-bfd2-4377f1c2088b,"[""foul"", ""caution"", ""sending-off""]"
d3b3dcd4-cea8-4e35-81b9-64d1106c1ac6,"[""substitution"", ""sending-off"", ""sending-off"", ""score"", ""score""]"
e735280a-bb26-406e-aaaa-2615dc6eb8fb,"[""foul"", ""caution"", ""foul""]"
9919f037-fb73-44d1-bab7-1f80cf1c5666,"[""foul"", ""sending-off"", ""foul""]"
4754c7b2-0f89-4a2c-bf53-0cc140fa6825,"[""score"", ""foul"", ""substitution"", ""score"", ""score""]"
b866ef3c-054d-4190-9204-3114f588bfb1,"[""caution"", ""sending-off"", ""substitution"", ""substitution"", ""score"", ""score""]"
775f75e6-1791-4f47-bbf5-024654f3a1f8,"[""caution"", ""sending-off"", ""score"", ""score"", ""sending-off"", ""substitution""]"
d8ae5de6-4417-4479-8f12-8bf68b5496e3,"[""foul"", ""sending-off"", ""substitution"", ""sending-off""]"
c89d18bd-14ff-45c9-af3f-809c2c7a6cd2,"[""score"", ""caution"", ""sending-off""]"
1f8cd783-8685-45ba-a394-8780bb66140d,"[""score"", ""score"", ""sending-off""]"
1f4c4041-ce6b-47f8-8860-049975851a54,"[""caution"", ""score"", ""substitution""]"
863d54eb-ec5c-41ad-8395-a992fe2a9df6,"[""substitution"", ""sending-off"", ""score""]"
37852e67-e84e-48a5-aa5f-3a8b4691663a,"[""caution"", ""caution"", ""foul"", ""sending-off""]"
f2d86972-e06d-47c5-a9d8-4b35f398ef36,"[""substitution"", ""score"", ""score"", ""substitution""]"
cd0a3010-1e06-469e-9afb-d22484c39ded,"[""foul"", ""foul"", ""foul"", ""foul"", ""sending-off""]"
50723f66-bcd9-4670-aff3-a4653d46366b,"[""foul"", ""sending-off"", ""substitution""]"
71a3945e-e84a-4675-8832-040b3277ef4a,"[""sending-off"", ""substitution"", ""substitution"", ""substitution"", ""foul"", ""sending-off""]"
1f2be139-8b36-4433-9fda-ba9c4d457cd8,"[""sending-off"", ""score"", ""foul"", ""foul""]"
c2bfaacc-9c98-451c-8981-648e8c8cd4e9,"[""sending-off"", ""substitution"", ""sending-off"", ""sending-off""]"
524a5844-45bf-4027-af3d-efd564aa3099,"[""sending-off"", ""caution"", ""foul""]"
6f06e410-c05d-43ee-aa0f-7421ddf5f4cd,"[""sending-off"", ""substitution"", ""caution"", ""foul"", ""caution""]"
dbac7e28-aa8b-49e4-9024-4a4dbc824300,"[""substitution"", ""caution"", ""foul""]"
1379fb1b-b2bc-4df9-9a22-26a8c6e21daa,"[""caution"", ""substitution"", ""caution"", ""foul"", ""caution""]"
0b767ae7-722a-4b19-82e4-405488e2c46a,"[""sending-off"", ""score"", ""substitution"", ""sending-off"", ""substitution""]"
49c3872c-c3c7-4d3d-a388-19c4c4a4d41f,"[""caution"", ""foul"", ""caution""]"
2d96883f-2a3d-409a-a264-9e0ed35dc34f,"[""caution"", ""substitution"", ""sending-off""]"
37171c01-11a3-4d90-a1af-6851596aa18c,"[""foul"", ""caution"", ""score""]"
066e7d9b-505c-4a15-8329-54a468619ccb,"[""sending-off"", ""sending-off"", ""sending-off"", ""substitution""]"
1a6ed739-59a1-40aa-8cc3-6dd536cce4c5,"[""foul"", ""substitution"", ""score"", ""substitution"", ""substitution"", ""sending-off""]"
61317b7a-67e3-4f72-ad21-54b1807f347e,"[""substitution"", ""sending-off"", ""sending-off"", ""substitution"", ""caution"", ""sending-off""]"
413797ff-0fff-47f9-978d-d96633f91ea2,"[""score"", ""substitution"", ""caution"", ""sending-off"", ""caution""]"
e9bbcd6c-6f36-4e32-8108-19296b459d2b,"[""substitution"", ""caution"", ""foul""]"
2e6a4b1b-35d0-42ce-a126-92df72c6d804,"[""sending-off"", ""score"", ""caution"", ""substitution"", ""sending-off"", ""substitution""]"
4edb2968-85eb-46d5-b87f-c17a4104983c,"[""sending-off"", ""sending-off"", ""foul""]"
7105e8b0-6151-4443-a677-0d25f360c7ea,"[""foul"", ""foul"", ""score"", ""foul""]"
ad2e0b61-7a00-4f91-8120-a8cab3c8f1e3,"[""substitution"", ""foul"", ""sending-off"", ""substitution""]"
8e5e2d05-c00a-4a6f-bd6f-2180bda79b0b,"[""sending-off"", ""caution"", ""score"", ""score"", ""caution""]"
0140279d-0bd8-4573-a153-fb05fd3c91c9,"[""score"", ""substitution"", ""foul"", ""substitution"", ""score"", ""foul""]"
0b33d1e0-4298-4eb7-af5d-3553fde3421c,"[""score"", ""score"", ""sending-off"", ""foul"", ""substitution""]"
222cde9c-d7ce-4a95-8d80-a0762c413efe,"[""foul"", ""sending-off"", ""substitution"", ""score""]"
92542e73-9200-43f4-89dc-745c8e3528c8,"[""substitution"", ""substitution"", ""caution"", ""sending-off"", ""foul""]"
60e44694-da14-4373-a245-082072042b5f,"[""sending-off"", ""score"", ""substitution"", ""caution"", ""substitution""]"
2c7c26c4-3262-4df0-be81-dbe88cb668a5,"[""sending-off"", ""sending-off"", ""substitution"", ""sending-off""]"
095d20ae-7acd-47fc-bcff-317ebeae3dfd,"[""score"", ""sending-off"", ""foul"", ""score"", ""substitution"", ""caution""]"
7d9f5b73-da05-4992-8f09-31bfa433985e,"[""substitution"", ""caution"", ""substitution"", ""caution""]"
692d3b18-35eb-40db-b9a3-14da8e737ccf,"[""foul"", ""foul"", ""foul"", ""foul""]"
53baddcf-5225-4f4b-8e77-8b83b9de912a,"[""caution"", ""sending-off"", ""foul"", ""substitution"", ""sending-off""]"
989634fd-ff9e-4d35-97f4-9e8f8fd288a1,"[""sending-off"", ""foul"", ""substitution"", ""foul"", ""sending-off"", ""foul""]"
b51d2377-a6f2-4531-b610-d4964f3b9053,"[""foul"", ""caution"", ""sending-off"", ""substitution"", ""caution""]"
babb71d2-c64d-4c78-9d66-1da61c083af2,"[""score"", ""sending-off"", ""foul"", ""score""]"
f0d81a41-44e9-4399-8f26-f77df256b17f,"[""sending-off"", ""sending-off"", ""score"", ""foul""]"
05a4dcfe-278c-40f7-95ec-b1ab7a63c49c,"[""substitution"", ""sending-off"", ""substitution"", ""score"", ""caution""]"
4dab503d-cc75-43c6-a547-1b388df2fe8a,"[""sending-off"", ""foul"", ""caution"", ""foul"", ""sending-off""]"
f95fa1d2-3fdc-4765-9a85-91e264315df6,"[""foul"", ""score"", ""foul""]"
bc870f63-c1a6-4d95-9530-40edd9b354ec,"[""sending-off"", ""caution"", ""substitution"", ""score""]"
2bb7db36-8394-45de-b5af-46e0ef92a084,"[""caution"", ""foul"", ""caution"", ""substitution"", ""sending-off"", ""substitution""]"
9093b527-72d5-4730-81fb-638a5879b8e6,"[""sending-off"", ""caution"", ""foul"", ""foul"", ""caution"", ""caution""]"
024970cf-07c9-4180-8b84-8d4822c80d54,"[""sending-off"", ""caution"", ""foul"", ""caution""]"
9ba0a149-4009-44b3-b66c-2900cbbd1c52,"[""caution"", ""foul"", ""sending-off"", ""substitution"", ""score"", ""caution""]"
dbcb4201-325f-434f-a5fc-14736029699e,"[""caution"", ""substitution"", ""substitution"", ""foul""]"
3a8d10a6-9942-4547-b278-7b0f2b891452,"[""substitution"", ""substitution"", ""score""]"
d81d085a-334c-4b37-bff1-3ae8fb9638a3,"[""caution"", ""substitution"", ""caution"", ""foul""]"
c4649e28-4c8e-4f8a-ac3e-4703d90ae5dc,"[""caution"", ""substitution"", ""sending-off""]"
37d39a21-010d-4c5a-9fae-304e47a8f354,"[""score"", ""foul"", ""caution"", ""substitution"", ""caution"", ""caution""]"
81794b91-cae3-4cba-b773-803a20bb2e58,"[""caution"", ""foul"", ""caution"", ""substitution""]"
35989fb9-d09f-4566-9e37-43182b0fea13,"[""sending-off"", ""sending-off"", ""foul"", ""sending-off"", ""foul""]"
f7f2f8c3-e42d-47ea-b810-c9fa104c4a68,"[""substitution"", ""foul"", ""caution"", ""substitution"", ""caution"", ""foul""]"
9232c66c-162f-4cd7-9c94-659b36c7e425,"[""score"", ""caution"", ""substitution"", ""sending-off""]"
333782e1-09a9-4e07-8beb-d00d2b4d3df5,"[""score"", ""caution"", ""substitution""]"
98346eae-dbeb-471e-b602-8303706426d0,"[""caution"", ""score"", ""score"", ""caution""]"
a3ce7fd0-5f10-4420-bfac-73bfd1782aa5,"[""foul"", ""foul"", ""sending-off"", ""substitution""]"
83a348e4-5453-4a64-ae50-2e93e9db3c00,"[""score"", ""score"", ""sending-off"", ""score""]"
3c02eea6-8dde-4b11-b721-bd7f685d6b4b,"[""score"", ""substitution"", ""score"", ""sending-off"", ""substitution""]"
74f822d0-ff39-4170-aedb-6e7245706d12,"[""substitution"", ""substitution"", ""caution"", ""sending-off"", ""sending-off"", ""sending-off""]"
a98e856c-a652-4221-a258-fef0e8f7cee6,"[""caution"", ""substitution"", ""sending-off""]"
04c114c1-d068-485e-aa2f-c93f1cd384c7,"[""caution"", ""foul"", ""foul""]"
429751df-5f88-4ff0-9466-111e608a1b1d,"[""substitution"", ""caution"", ""score"", ""substitution"", ""score"", ""caution""]"
95631e27-cb7a-48e1-9648-e1d3d96db4d9,"[""substitution"", ""score"", ""caution"", ""caution"", ""score"", ""score""]"
1d204b38-05df-43ac-93fc-cb2a0eae7d45,"[""foul"", ""foul"", ""caution"", ""foul"", ""caution""]"
49b1ee43-707a-4600-942a-b5c73966cec2,"[""substitution"", ""sending-off"", ""sending-off""]"
c9d3d32c-c480-432e-a73d-d820343c87c8,"[""sending-off"", ""foul"", ""foul""]"
5048116f-66c8-442f-b6ae-e3fdeb811d1b,"[""caution"", ""substitution"", ""substitution"", ""caution"", ""substitution"", ""score""]"
8d6058e0-5ab5-45d8-9289-e34c5b698d73,"[""substitution"", ""sending-off"", ""foul"", ""caution""]"
4779b6aa-60e9-4d4f-9245-a66144971ca1,"[""caution"", ""caution"", ""foul"", ""sending-off""]"
90935142-ab78-4210-ad50-477f206df802,"[""substitution"", ""substitution"", ""substitution""]"
5819ce36-9c33-46d7-a28c-c72562375305,"[""substitution"", ""sending-off"", ""foul"", ""caution""]"
5a78e03e-6dc8-4d68-82d5-51e4721ae754,"[""foul"", ""score"", ""sending-off"", ""score"", ""sending-off"", ""caution""]"
2039af7e-3967-47d2-828a-6b88cda9b934,"[""sending-off"", ""foul"", ""sending-off"", ""caution"", ""score""]"
d6f36109-0c4c-4f9c-b94f-79beb70ad05e,"[""sending-off"", ""score"", ""foul"", ""sending-off"", ""caution""]"
ea845e3b-1e44-4146-9661-753e58ae94a6,"[""score"", ""substitution"", ""substitution"", ""sending-off"", ""sending-off""]"
08b82614-fad6-48ee-b96d-d42d1609e92d,"[""caution"", ""caution"", ""substitution""]"
7c211117-3222-43f6-8179-1acd347291f7,"[""substitution"", ""caution"", ""foul"", ""caution"", ""sending-off"", ""caution""]"
903bd43e-7319-423e-bd70-163106a37ff0,"[""score"", ""sending-off"", ""caution""]"
6d910ced-84ad-4d2d-be5d-ca7a6fb154a6,"[""score"", ""caution"", ""foul"", ""substitution"", ""foul""]"
0e4bde95-253f-42c1-9c97-a129ac6e847b,"[""substitution"", ""caution"", ""foul""]"
de94d4f8-7e19-4b3e-bcd1-d17ef8357aa6,"[""score"", ""sending-off"", ""caution"", ""foul"", ""score"", ""sending-off""]"
3b855a26-4cec-4588-b00c-d8016fc9dd15,"[""caution"", ""score"", ""substitution"", ""foul"", ""caution""]"
280b3017-fcf5-4176-b8e5-36999eb24539,"[""foul"", ""score"", ""caution""]"
faeda789-3a70-4477-9bfe-7291f6b3d407,"[""sending-off"", ""substitution"", ""foul"", ""caution""]"
6e38e8cd-7d2e-45c1-beea-e26d24240589,"[""sending-off"", ""caution"", ""substitution"", ""sending-off""]"
3bb0fb59-1e4b-45e8-9ba5-1f2d44a00e2c,"[""score"", ""substitution"", ""caution"", ""sending-off"", ""caution""]"
bef30836-44c0-4f6c-9802-4915f58b380c,"[""sending-off"", ""foul"", ""foul"", ""caution""]"
cbccb5cb-031a-4420-b47c-88c964177ada,"[""caution"", ""score"", ""sending-off"", ""foul"", ""score""]"
274821dc-36d5-43c9-82e5-cec711e05b37,"[""foul"", ""foul"", ""substitution""]"
5e85b3fb-e043-4e94-b3f5-2925918d9b34,"[""caution"", ""score"", ""substitution"", ""foul""]"
0a7320c7-5374-4525-80f2-5448a3159572,"[""caution"", ""foul"", ""caution"", ""sending-off"", ""caution"", ""sending-off""]"
fbb5c68b-7583-4f89-8835-72773457a258,"[""substitution"", ""substitution"", ""sending-off"", ""foul"", ""caution""]"
6f0375fd-5cc6-4787-987e-43ffab87d62e,"[""sending-off"", ""score"", ""foul""]"
dec15014-ed86-4825-8ecc-27e6c7353fc8,"[""foul"", ""sending-off"", ""sending-off""]"
f8d8918b-ff57-410d-a148-a56b8e5b76ac,"[""substitution"", ""foul"", ""foul"", ""substitution"", ""sending-off"", ""sending-off""]"
df00a776-542d-43cb-b603-155aa99519ee,"[""substitution"", ""foul"", ""substitution""]"
2ccdc8fa-fecd-4a1e-afd6-e5e6cfee2f22,"[""sending-off"", ""substitution"", ""foul"", ""score"", ""substitution"", ""substitution""]"
a01fade5-1fec-4916-9644-3201c4e3f658,"[""substitution"", ""caution"", ""score"", ""sending-off"", ""substitution""]"
87c4baff-ebdb-411f-9b16-910ab9c72c8b,"[""score"", ""caution"", ""foul"", ""caution""]"
312a1c92-f6e4-4113-82bd-94b9b848eeef,"[""foul"", ""sending-off"", ""caution"", ""foul""]"
7aea65f1-0fa8-4522-ac2e-d124c19879e4,"[""substitution"", ""substitution"", ""sending-off"", ""caution"", ""substitution"", ""substitution""]"
78823d7e-b7cf-4168-bb97-d5bceaa79a30,"[""caution"", ""sending-off"", ""substitution"", ""score"", ""foul"", ""sending-off""]"
dfcc1c96-1b29-474e-bb7e-7f354aa2fba0,"[""sending-off"", ""caution"", ""caution"", ""sending-off"", ""score"", ""score""]"
d9288185-466e-4a6f-a824-2612d81b4f98,"[""substitution"", ""foul"", ""caution"", ""substitution""]"
824bd64d-1694-4b6f-9e81-0e56cd79d92c,"[""sending-off"", ""substitution"", ""score"", ""score""]"
f57a3b2b-3b30-4ccb-97d6-68e1bbed49a2,"[""foul"", ""foul"", ""substitution""]"
5c82976b-5d5e-484b-bdef-52a6756707d9,"[""sending-off"", ""sending-off"", ""substitution"", ""sending-off"", ""substitution""]"
7d493ced-674e-49f2-ab72-6e65c24d9782,"[""substitution"", ""caution"", ""sending-off"", ""sending-off""]"
088a96ae-34f6-4d94-a573-94cbe1f7de26,"[""sending-off"", ""foul"", ""caution""]"
5d6f29b7-1f14-4c9f-af14-08d52031eaab,"[""score"", ""foul"", ""sending-off""]"
b92755df-5239-499a-a78b-4e5ad1ceffc1,"[""caution"", ""caution"", ""caution"", ""substitution"", ""score"", ""caution""]"
20101bdc-5f7c-4ce3-a06e-2fdd8e3d3ba6,"[""score"", ""foul"", ""substitution"", ""sending-off""]"
b57ce81a-c4bf-489c-abf5-2b9a1b035cfd,"[""caution"", ""caution"", ""caution""]"
b2e2a25f-6ca7-401b-a763-99b9b850e3df,"[""sending-off"", ""sending-off"", ""foul"", ""sending-off""]"
e0efb8f9-d228-4fe9-ba76-3719d199d976,"[""caution"", ""score"", ""caution"", ""sending-off"", ""foul""]"
a5b21b7e-d0cd-425f-8f5c-bcfdd3d3621d,"[""substitution"", ""caution"", ""foul"", ""score"", ""score"", ""caution""]"
56ed3dff-ee8b-49b3-a962-33bd3f9d6b96,"[""score"", ""sending-off"", ""substitution"", ""foul"", ""sending-off""]"
f9f158f5-d711-40bc-b5b2-47274d87d02c,"[""foul"", ""foul"", ""substitution"", ""sending-off"", ""caution""]"
44597093-9989-49dd-a4ba-dc098ff8f1c1,"[""substitution"", ""foul"", ""foul"", ""foul"", ""caution""]"
61fbcca6-1464-4792-bb9e-6e972bd42f8c,"[""caution"", ""foul"", ""substitution"", ""foul"", ""caution""]"
456b9b90-b780-46ad-8700-17afa9092ad1,"[""score"", ""substitution"", ""foul"", ""foul""]"
bf60580f-89c0-4b9f-8028-69fbd5e18b14,"[""substitution"", ""foul"", ""score"", ""substitution"", ""score"", ""score""]"
e34df165-9625-48c8-a3f2-a125dba5a5c6,"[""score"", ""foul"", ""substitution"", ""foul"", ""sending-off"", ""sending-off""]"
272b7303-d231-4263-a304-0161f1c7788e,"[""substitution"", ""foul"", ""caution"", ""sending-off""]"
83ea07b7-5fd5-4153-9884-ffb18c0a101e,"[""foul"", ""score"", ""foul"", ""score"", ""substitution"", ""substitution""]"
1ded31d4-6816-4088-964d-87034283c7c1,"[""sending-off"", ""caution"", ""substitution"", ""substitution""]"
42d9194b-cf12-4ea0-ab63-6780adc338a7,"[""sending-off"", ""caution"", ""score""]"
fee1d17b-e1b6-4d38-8223-d085a3466649,"[""caution"", ""caution"", ""substitution"", ""substitution"", ""score"", ""sending-off""]"
6a372396-570e-4b3a-865a-b3f5620d258d,"[""caution"", ""foul"", ""substitution"", ""score"", ""foul""]"
01d7626d-e8b8-454a-847f-392633a8fa8f,"[""score"", ""caution"", ""substitution""]"
bb90c711-385d-4de9-91c6-802c2f363e57,"[""substitution"", ""caution"", ""substitution"", ""substitution"", ""score"", ""substitution""]"
b84d45a4-0f3c-43a4-aa12-f877a5ccb85d,"[""caution"", ""caution"", ""score"", ""score"", ""sending-off""]"
0f0cf06e-767c-41aa-86c2-a417dc345ea0,"[""substitution"", ""foul"", ""substitution"", ""foul"", ""foul""]"
2f43c7bf-3557-466b-9fe7-779b13f47c37,"[""foul"", ""substitution"", ""sending-off"", ""sending-off""]"
d49f5531-b9ac-4aa6-bb1b-c32958d88628,"[""substitution"", ""score"", ""foul"", ""caution"", ""foul""]"
f3d9bbc3-bc48-4154-b50b-cc88edfb52f3,"[""score"", ""foul"", ""substitution""]"
6bc3681a-dca3-4512-9dfb-1cc45d77c44e,"[""foul"", ""substitution"", ""score"", ""score"", ""score""]"
e0200a63-cd12-4bb3-9451-20c9f525b6c1,"[""substitution"", ""substitution"", ""sending-off"", ""score"", ""sending-off"", ""score""]"
f2b24804-f8cd-42e8-b038-375b0e867fb6,"[""caution"", ""foul"", ""caution"", ""caution"", ""caution"", ""substitution""]"
07a049aa-a9c5-4c69-be10-c0b34a7c2069,"[""score"", ""foul"", ""caution""]"
e865d92a-9a87-435d-8881-3652f0c491b0,"[""sending-off"", ""substitution"", ""substitution"", ""foul"", ""substitution"", ""score""]"
e78deb5e-6d80-40d3-915c-cc7796b9b38c,"[""score"", ""substitution"", ""sending-off"", ""substitution"", ""score"", ""caution""]"
f212bfdd-9765-43fb-93fc-554ec259d2b8,"[""caution"", ""substitution"", ""sending-off"", ""sending-off""]"
36aca1fd-0e92-442b-bd7f-03a8a79b3210,"[""score"", ""caution"", ""foul"", ""substitution"", ""substitution""]"
4b23e892-068f-4a85-9172-f0ece3ddde9e,"[""sending-off"", ""sending-off"", ""foul"", ""substitution"", ""caution""]"
18a844d6-b643-4f19-b9fc-4273f18fd1a3,"[""score"", ""caution"", ""score"", ""substitution"", ""caution"", ""substitution""]"
5917ac06-2a9f-4c5f-b9b8-16e8010e5eae,"[""foul"", ""foul"", ""foul"", ""sending-off""]"
6194999b-13e8-4c00-bc92-5fb70f7e35b6,"[""score"", ""caution"", ""foul"", ""foul"", ""foul"", ""sending-off""]"
1b433fe8-85c5-4610-809d-081f14dc3f71,"[""substitution"", ""sending-off"", ""foul"", ""substitution"", ""caution"", ""score""]"
fa9d09ae-4bf1-4c54-a43a-54409a1ac626,"[""foul"", ""sending-off"", ""foul"", ""substitution""]"
c3bb02f0-c674-4032-b54c-57a4a54525be,"[""foul"", ""caution"", ""score"", ""sending-off"", ""sending-off""]"
27d0bc72-7ce3-46c2-8090-30ae08987366,"[""substitution"", ""foul"", ""foul"", ""score""]"
6e897366-a882-4055-8148-67ddc3e33525,"[""caution"", ""caution"", ""substitution"", ""caution""]"
4a1349d5-1b20-4915-a65e-6c5e1c2f8c1f,"[""substitution"", ""substitution"", ""foul"", ""foul"", ""caution"", ""foul""]"
5d8361bc-11b8-42aa-8755-72b80e2acb94,"[""foul"", ""foul"", ""substitution""]"
2de6bc17-84d5-4f2a-bd56-2f8d7c79f794,"[""score"", ""substitution"", ""caution""]"
201e977f-8dbc-4d4f-8dbd-6024c82a1eb6,"[""score"", ""foul"", ""foul"", ""foul"", ""score"", ""score""]"
87e4f07d-9e88-45e2-841f-b05713d447de,"[""substitution"", ""caution"", ""sending-off"", ""score"", ""score"", ""score""]"
