uuid,tweet
6cf76bfd-1fac-40a9-bbe5-2c76f306b2cc,@Lilcruz2 you really tryna get me in trouble on twitter😂😂😂 #coon
ef09466b-b0a1-44c6-9343-ac76fabfda28,Muslims mostly support or don't speak against fellow Muslims no matter what. Even the radical ones. Christians always support fellow Christians. Only liberal Hindus criticise fellow Hindus for being proud of their religion. We lack unity like them.
85e1fe2c-3502-4b3e-8a4b-66a1d8069291,@BijuuKitsune It's like my childhood all over again. Bullied hard. And there''s nothing I can do about it.
fcb56e4f-37d5-49a9-91d7-c50d1431f9fe,Fuck you bitch dumb nigger
d0d17557-0b87-45b9-9438-22df40176a22,Don't ask me to think.......I just want to entertain! #coon #cooning… http://t.co/T2SQ4Nj46z
afbfbeb9-6ea8-4524-8ae9-18a3ba651fa7,why can’t she just leave the group . trainees that have had bullying scandals whilst they were in high school don’t get a chance to debut and this girl bullied someone for 10/11 years and her excuse is that she’s “lacking” hun it’s more than lacking
2a0b4642-0009-4a37-aa0f-9634b488817d,Do you idiots genuinely believe that any Muslim extremist needs to get PAID to kill Americans? How do you not have critical thinking skills? This is a non-issue.
b517464f-b339-4bc7-8265-d3674cb5ce85,they’re dressed like the girls who would have bullied me in high school
30e9c7d1-c7b2-4d7e-9823-a022f5faf2a4,@Nebula1979 @CherguiaMbark Taqiyya is used by all Muslims. Mohammed was a liar who often lied for Islam.
dab8bf73-cf7a-49f5-9995-29ae70c62d14,@TedYoho a family man that calls female colleagues “fucking bitch”. Makes sense in the GOP universe. Bless your heart ted.
1ed89ae5-2780-47ec-917f-ebd77a15bec2,"Have you forgot m.bin Qasim, m.gouri , Pani Pat war Muslims mughals and many more we ruled on you from 712 to 1857 idiot after that wo took Pakistan"
9eab7f27-02ca-45e1-b874-1247f1eb1a3f,"Idiot RT @Remain_Stoned: Dumb fuck""@_GeorgeAF: Stupid ""@SandileSandro: SMH""@ku_wrong_pv: Real niggers don't have twitter accounts"""""""
fc19424b-172a-4705-bc84-62fca9b119aa,@chris_swenson I'd shopped off the website before :)
af4ca96e-988d-4ff4-9586-ab59165075aa,I was bullied in high school for missing a lot of school because I was super depressed. Now those same girls are all teachers and “mental health advocates”.
54fe5f38-7b99-4534-a181-c0ff11bfb832,If a kid is in school and the bully picks on that kid some of the other kids would rather join in and pick on that kid too instead of getting bullied by the bully. #Monday
52c22cc4-1643-4e8a-a00d-a7512bceeab5,@mistertodd yessssss.
9ed812a6-75c0-49cf-a415-00bcb10e6b32,Apparently GOP is headed by the biggest school yard bully of them all DJT.
2bd5a654-89ae-49f7-8690-c4cf56929ad9,@RepTedYoho Hey dipshit do you feel like a BIG man when you call a female colleague a fucking bitch? Maybe your tighty whities are a little too right and scrawny little balls are all bunched up - if you have any that is #dipshit #asshole #chauvenistpig #RepublicanAsshole #resign
bc313942-2143-48ea-b161-19375ec67a31,i love the moment where you're old enough to start parenting your parents with the stuff they taught you like mOM WHAT DO YOU MEAN YOU DONT WASH THE RICE UR THE ONE WHO TAUGHT ME TO WASH IT IN THE FIRST PLACE
e705d1f7-657d-4bee-ab58-71620ab5075d,My last retweet proves how dumb y’all sound when y’all try to justify why y’all should say “nigger/nigga” like what the fuck my skin tone got to do with it? I’m fucking black
2c16efc8-90eb-4961-a582-09d8d6b1cb88,Met the funniest girl ever tonight. To laugh at. Is that bullying? Idk but she was funny
64ab9ca5-2b01-44e5-8fec-3f22819525dd,Bye......RT @TracePeterson: Fuck Obama that dumb nigger I'm going to Switzerland... Thank you America for fucking are country
81f7e6c4-4baa-46bc-9eea-7ea1eccb1d51,Miley Cyrus makes date rape joke: ‘Everyone’s a little bit gay… all it takes is one cocktail’: Miley Cyrus has... http://bit.ly/QARZk6
4d5b7578-ff58-4d9e-807e-95281d3d997a,school guys gay sex movie They joke about how everyone in porn http://hujazerog.mobi/r_g.php?fa&amp;uc=k_n9nt&amp;v=34184075 father teaching son gay old and twink gay pornmmovies gay twinks rape jykfqy ferrogaysex gaypornn singapore gay amateur video free gay facialvideo
06ad3399-1d0d-44fc-8eb7-0b6edc9e6249,Why hasn’t did anything in the past 50 years? He has been good at selling out our country to China and getting rich and lining his family’s pockets too. But he is also screwing the American people. He’s been great at arresting the black communities too. Remember 3 stikes your out
29814510-96e3-4b66-8f99-f166815d74fa,My son hate wen people trying to feel him ðhe be kicking everyone's hands like bitch moveeee
40fcda9e-164f-45c2-8a59-45b1248c4543,According to hack reporter @kevinrose and the @nytimes dating a Christian woman and arguing w liberal friends makes you on the road to the alt right. #hackjournalism #propaganda #grayoldhooker
9fd81113-8787-49b0-b6af-8163debcc5e7,"It’s neat how libs are getting exposed by an old, done man verbally accosting a sitting us congresswoman in public like an unhinged dullard. Name a job you can call a young, female coworker you barely know a “fucking bitch” and not get fired?"
a60015ca-a990-406b-afd0-1b9fb21d9bf0,"@MrAlMubarak This man is a fraud trying to convince westerners that the religion of hatred, murder,bigotry and sexism is something different"
70562543-1e40-47b2-a36e-95a5c482b693,"I should seek help because I don’t want other people to get sick? Wow, don’t ever accuse Democrats of being full of hate when you’re this awful. I bet you bullied other girls in high school, too"
7b0043dc-4f66-4193-8703-df747ef96a3b,"You fear me, because you don't know what I am. I look like a woman, I sound like a man, and your reason tells yo... http://t.co/y7nZgOOWQ9
Oh, sweetie. I don't do passive aggressive. I'm aggressive aggressive. http://t.co/lge7WMbCdW
@LaurenSchacher @Jezebel the gigglefits over FEMINAZI STOLE MY ICE CREAM!"" are real."
c33eb129-fa85-4e5c-bcff-48e6f6711e7e,fuck me in the ass you dumb nigger loving hoolagin
7ad78496-dacd-419e-894e-a6464e425134,RT “@JammerKill: ...obama says the state of the union is good. Where the fuck has this dumb nigger been...'' pic.twitter.com/sYL5lP2N
deed2c1d-2b85-47ab-850e-7acae9cce2f9,Idk how y’all let ppl bully u in highschool at ur big ages. I get middle school and below but HIGHSCHOOL?! I’d air that bitch out on pirus
f65e6fe6-15c6-489b-8b01-36dd8996d2d3,Sorry I just call females bitches the same way y’all call us niggas
31c09e88-e8c3-4097-8d03-af274bd33c49,Frankie getting on my nerves . Dumb bitch . Get the fuck out here calling people niggers .. Your white .not black
5f2eb729-388c-492b-818b-bd7bf07d4e9e,"// JUP!!! ILYSM ALSO,,,, honestly ur one of the main reasons i felt welcome in this community for the first months and why im still here"
721ebef5-5a48-4851-8488-e08c248404bb,"RT @_chrisdowns_: #QuestionsForMen This one's good, and topical. http://t.co/RrP5IZrRpE"
c08c4940-39aa-4e69-83d0-4017935e1dcf,"1st Eritrean-American @RepJoeNeguse schools Bill Barr on Truth vs. Lies You are going to have a great public service career, Sir! Keep standing up to bullies like Bill Barr"
55d4f0bc-a739-410f-9cc4-ca53bf22efbd,"In P5, worst case scenario is you get a bad item and they leave."
f3b4309e-74a9-4d3c-8443-5e71145644d5,RT @The_Rebel_Heart: Islamic States reveals It's Air Force ! Lol Daesh bags Isis Isil  http://t.co/JAgBL5XzeH
a1bde35e-b6cb-4e93-811f-2cb09c87b986,Get rid of that Kat. The worst person I have ever seen  #MKR
4415d596-b1a0-4873-be25-2c61016e8fce,"If I tell others that I'm pretty and bully others like high school popular girls, it'll make me better right? Um no, hun. Bullying just makes you a scuzzball. Treat others how you wanna be treated.(sorry I've been watch this POG champ post for a while, what a human turd.)"
221d0b56-d778-455e-9bac-9ed9256985ff,Al-Taqiya JIHADI is playing Religious-Distraction-Jihad to provide cover (shelter) to Muslim-Jihadis-Rapists-Looters-Terrorists conspiring Ghazwa-e-Hind Dar-ul-Harb JIHAD against Hindus-Hindutva-Hindusthan-Humanity for next HINDU Genocides Partition Ethnic Cleansing #Jaago_HIND
59065807-753b-4dc8-be7d-3578ce0a71de,tw rape i remember he called korea gay on myspace and made r*pe jokes on vine
50b849b8-87bd-4715-8fcf-3f6443a8120c,Don't put on the cape unless you're ready to be a hero. http://t.co/j2jo5jaLmx
f1805056-cf09-4855-a9ed-a6071b7338d6,@SLUM_DOGG u calling me a bootlip is like me calling u a whiteboy. Fuck your Nigger dumb! Mmm! more Reach doritos &amp; mt dew. 23 hours left!
6db61f02-eecc-46f9-8ec5-1fe54ea6bc9b,"Favre tells the headcoach 2 fuck himself headlines read ""who really runs the Vikings""? Let T.O. Do that dumb shit. He's a crazy.......nigger"
6bf40ef4-32ce-4cd7-b50d-6528a515b8b1,@Symbo1ics messy divorce how?
35176be1-a7b8-46b6-a158-14c9afd19788,"RT @Bhayankur: To hell with your religion. Bloody rascals. If this is not terrorism, what is. This is what chaddi madness has given us. httâ¦"
3d661784-e6f5-459a-89af-16541fab237e,@dankfrogmusic @TradeChat DID YOU HEAR THAT GUYS HE'S JUST JOKING THEREFORE THE PRATTLE FROM HIS MOUTH CANNOT BE SEXIST
fa344e26-320c-4140-b3e9-d66a0b3a5eec,"But that ""Nigger"" your president tho &amp; if you was smart you would know that Obama is fully black RT @tayyoung_: FUCK OBAMA, dumb ass nigger"
ad2ae82f-d660-48da-93b9-242355e14fad,I said fuck not duck ! ! ! ! https://t.co/hyKmCWWjh5
20e79b48-7a5f-4f6e-99df-445d24c5de45,"Sure #MAGAts think that. In poor uneducated #MAGA household boys r bullied, girls taught to spend only currency #croMAGA dads know-desirability. poor gals dream HE crowns them beauty queen and grabs them by their you know what old fart #MAGA still judging swimsuit competition"
8125d523-4496-45aa-9e7e-91c3d63a1807,"So you telling me all the Pakistani Muslims around the world living in USA , UK and other countries should come back to Pakistan because we are allowed to worship on their land but can’t let their people worship on ours ? What kinda of statement is that you idiot ?"
b8b8224e-ab76-4531-8aec-49721258e097,"It's a Catch22 situation when the President threatens to take away school funding if schools don't open up. He's being a bully. Moreover, when it only takes ONE person to bring the virus home or to school and spread it. It doesn't matter the location."
bd9d08b3-0f4b-4e60-9b8f-9d7d2fda800d,“@Austinnian: Shit i remember when i went to the watchers they called me a dumb cock sucking nigger lol fuck heads” DEAD
edd4e7c4-4e35-4365-8624-50ec597dfc05,"..all the powerful jokes about rape,race,the disabled, gays, are the ones that make anyone but the victim the butt of the joke...."
5d2a50ee-7fdb-43ce-a456-c932030c354b,RT @Dezzantibus: @MT8_9 @Brittany_Blade @JudgyBitch1 I think I'll leave this here. http://t.co/gE5ZdEE07F
438466c0-6db6-48e0-902b-19851271ee45,"Racism in the real world is on the decline? I must be living in the fucking matrix then, or the man that growled 'fucking nigger' at me not four days ago must be a figment of my imagination. This was not an isolated incident."
f8a26a51-fd56-470f-a7bc-f8c17c173be2,@tummala82 @YusufPeaceful @IndyVoices Exactly. http://t.co/54DHgqBS3B
3766836b-c8c3-4e47-893d-a7986e19ff93,"Al final me pondrán el nombre de ""Sara odia-hombres feminazi"" sin razón,ya veréis."
fdee15e8-18b1-4517-b585-583e7c611704,@comattwow @sweharris i have no idea what that is?!   a spam bot??? what is your malfunction?
5117c2bf-4c13-49da-8e06-7e4cd609f20a,"@Just_Nathaly pointed out colored bc it's a horrible term to use.&amp;If u really want to know I suggest u start by googlin ""structural racism"""
71b994f1-a9ca-4b10-b649-e84957f032b3,RT @matt_m_kelly Im not sexist but girl rappers are trash
6e4d5e57-d755-43e0-a033-e817a424b1e7,my bully ....... @Wavy_Jackson -.-
77886b33-73cd-47f7-9c9c-186ed44c7050,@cperciva i didn't realize you followed @femfreq ^.^
c09731c5-954b-4fec-a985-bc809daf18da,nahh cause elementary school bullies be real creative. went to school one day with braids and was forever called black madusa
32b8e5cd-1594-419a-ba58-cca61de784f0,@GENUG @TheMuslimIssue Saudi Arabia - a nation of Islamolunatics hiding from the Islamolunatics they helped to create. #Islam
3a534d24-de3d-46ba-985e-0e9ff928d64b,"What illiterate idiots they are. I am astounded at their distortions. I had a Muslim tell me Alexander the Great was Muslim because the Koran says so. How can you reason with them where there is NO LOGIC? That is why for me, it is not a religion but a cult."
99988a4b-1486-4db3-ad74-ee418157855a,@RealHolder. Fuck you dumb ass nigger
595953cc-52e9-4743-9ba8-c4d77ea57e89,when it comes to girls; I’ve always been bullied. But I learned to walk with my head high. And remain unbothered.
736c3ff5-92b9-469a-837b-99f7ae9d8466,@Superfeeder He's lying. There is nothing that ISIS does that the prophet Mohammed did not also do.
ccf33749-cf7b-4855-b604-a0b77da3fbdd,"See who you are collaborating with. You betray the Muslims !! France, Russia, Greece? Idiots"
c252128b-31a3-4882-855b-123cf1e58a97,"#Blameonenotall - We get it, not all of you are rapists, you can stop crying now."
