uuid,events
9ffd8703-2fe8-4c1f-900f-50329e3593fc,"[""sending-off"", ""caution"", ""foul"", ""score"", ""score""]"
e6eff5e4-5ac4-4984-ad62-96bde930fd0c,"[""foul"", ""substitution"", ""substitution"", ""score"", ""sending-off""]"
93c768b8-33e4-4da4-99a0-1add1d15fa71,"[""score"", ""substitution"", ""caution"", ""foul""]"
f76a4598-eec2-4579-9836-c2a42d1b0aab,"[""score"", ""caution"", ""score"", ""substitution""]"
40d5a118-abeb-44c2-b220-07d1b2d19f40,"[""substitution"", ""score"", ""substitution"", ""sending-off"", ""foul"", ""score""]"
fc1c70b4-7439-4b4f-94b6-a7861370ac2e,"[""score"", ""foul"", ""caution""]"
6d2a4f3e-7122-4ada-8b5a-f7a2e4b85a36,"[""foul"", ""caution"", ""substitution"", ""score"", ""score""]"
26353853-e585-4a67-a63f-f0d87b204781,"[""foul"", ""sending-off"", ""substitution"", ""score""]"
c9fb5d15-e3cd-468a-99a3-cefe2d85699e,"[""score"", ""caution"", ""sending-off"", ""score""]"
3f16562a-7a50-499e-a806-9e275398751c,"[""sending-off"", ""foul"", ""score"", ""foul"", ""caution"", ""substitution""]"
24aff569-ef87-40ad-b2d3-45626f3734c3,"[""substitution"", ""substitution"", ""sending-off"", ""substitution"", ""sending-off""]"
b5412f9c-c5fc-47b9-a425-a14dc7fc2ab5,"[""caution"", ""foul"", ""sending-off""]"
86afc05e-c88f-4321-94ff-352a6bb540a4,"[""score"", ""foul"", ""caution""]"
895b6b15-cacc-492f-a412-1063028cd981,"[""score"", ""substitution"", ""caution"", ""caution"", ""substitution"", ""sending-off""]"
2ec633ec-a91c-461f-86a2-57890bc32cf2,"[""caution"", ""sending-off"", ""sending-off"", ""sending-off""]"
cdde6355-67f3-4fdd-8dc8-e8e5c081a376,"[""foul"", ""sending-off"", ""foul"", ""sending-off"", ""foul"", ""caution""]"
a93ad7d8-bab1-4282-b435-31a6cd887341,"[""score"", ""sending-off"", ""caution"", ""sending-off"", ""caution"", ""foul""]"
e3e36e21-b7c7-4cfa-948b-ca81abe8ee72,"[""substitution"", ""foul"", ""caution""]"
c2ab9381-6b80-4a9a-9b76-658bb6b16a40,"[""caution"", ""foul"", ""score"", ""foul""]"
092ad7f2-fce2-4704-ba27-37fced87129b,"[""caution"", ""sending-off"", ""substitution""]"
9c1abd75-b440-42ae-84d4-ea45ef8890fa,"[""score"", ""foul"", ""sending-off"", ""score"", ""score""]"
226750da-5a2b-4644-95e6-c4fbc9c8d63a,"[""score"", ""caution"", ""foul"", ""substitution""]"
adfec8bc-3ba1-4bee-85c4-8c18c40c05d0,"[""sending-off"", ""substitution"", ""substitution""]"
ec6050da-61b4-49be-a3b0-b5cfd8ddd6d4,"[""foul"", ""substitution"", ""sending-off"", ""substitution"", ""score""]"
0b59f559-d1ee-48d0-aea6-d1bcfc0e0842,"[""foul"", ""sending-off"", ""substitution""]"
2515be88-773c-41bb-adb6-3a29a33ef8dd,"[""caution"", ""foul"", ""substitution""]"
119aadc5-d758-4bdc-9560-279d3c316da2,"[""substitution"", ""sending-off"", ""substitution"", ""caution"", ""sending-off""]"
c1ea2a15-0bbc-4af9-8000-1c54a7d1329e,"[""substitution"", ""substitution"", ""score""]"
0a52030b-5299-4c4a-afaf-932857421104,"[""score"", ""caution"", ""sending-off"", ""score""]"
7712bda9-bac2-43c2-b27b-fe9f8fef6987,"[""substitution"", ""caution"", ""sending-off"", ""foul"", ""sending-off""]"
8be01650-3eb0-4e7c-97e6-86de204f201f,"[""sending-off"", ""caution"", ""substitution"", ""sending-off"", ""caution"", ""score""]"
ccfcc9b4-480a-4169-8dc8-0658425ff071,"[""sending-off"", ""foul"", ""sending-off""]"
5bffff58-06b9-47b1-aa80-14ff70afb76d,"[""substitution"", ""foul"", ""foul"", ""foul""]"
70bc4e40-47cf-4187-bf64-72871ad86430,"[""sending-off"", ""foul"", ""substitution"", ""score""]"
c4fb2ae3-8457-46ed-92ea-36d1988f4127,"[""substitution"", ""caution"", ""sending-off"", ""caution"", ""score""]"
83cd446c-8684-4577-8fc1-5209840a21db,"[""caution"", ""score"", ""caution"", ""foul"", ""foul""]"
2c368f6c-67fe-45a3-a693-80154587a804,"[""substitution"", ""foul"", ""score"", ""sending-off"", ""substitution"", ""substitution""]"
be31ae9c-498a-4d0c-b4d5-1aadda974261,"[""sending-off"", ""sending-off"", ""foul""]"
f4a1e926-4fb3-4ef9-b8e3-39dfaea08f34,"[""substitution"", ""foul"", ""sending-off""]"
efe9137d-ac2d-449f-a86f-88a9ad9f7606,"[""foul"", ""foul"", ""substitution"", ""sending-off""]"
fa4c35b4-623d-43b0-a12a-a4758387cf33,"[""sending-off"", ""substitution"", ""sending-off"", ""score"", ""foul""]"
58c189f4-5297-4b00-a122-6c5550fcd0ae,"[""substitution"", ""caution"", ""foul"", ""score""]"
f4a191dd-de64-4d98-b394-6554e7a15bcc,"[""substitution"", ""caution"", ""caution""]"
304883e6-68f1-409a-9c80-26e2d4f3107f,"[""caution"", ""sending-off"", ""substitution"", ""foul""]"
c0cd6e17-c47c-4078-b4a7-8aeac2fb1d21,"[""sending-off"", ""substitution"", ""caution"", ""score"", ""foul"", ""substitution""]"
b218116d-2fd8-483f-af7d-76ac80aeb0fe,"[""substitution"", ""caution"", ""sending-off"", ""foul""]"
6829961f-427b-4aaa-ae66-3a8470ebb137,"[""foul"", ""substitution"", ""score"", ""score"", ""caution"", ""score""]"
61af785d-b22f-4d71-85b5-e593b4cb5908,"[""substitution"", ""score"", ""caution"", ""foul""]"
4685917e-f127-4535-aa23-d056e54bac6a,"[""foul"", ""sending-off"", ""score""]"
be3697cb-7412-47ec-8e38-b4ff4d40116f,"[""score"", ""substitution"", ""caution""]"
4d6143b8-2798-4577-909a-60f72588ca6c,"[""foul"", ""substitution"", ""foul"", ""substitution"", ""foul""]"
276570c7-924f-4e2e-b27f-7f6f15c74618,"[""foul"", ""score"", ""foul"", ""sending-off"", ""score"", ""foul""]"
c5af1fdf-8632-48c6-b1ad-512f00817309,"[""foul"", ""score"", ""score"", ""foul""]"
869c90fc-fd52-43c2-a86b-0fcfc5496547,"[""sending-off"", ""score"", ""sending-off""]"
d3d3b65c-83fe-4397-94ae-502385a13e9f,"[""score"", ""sending-off"", ""sending-off"", ""substitution"", ""sending-off""]"
0f972244-f22d-4782-9214-d0629288e171,"[""caution"", ""sending-off"", ""sending-off"", ""substitution"", ""sending-off""]"
0e4cfee4-8cc2-4786-a64f-4833ef35877f,"[""substitution"", ""substitution"", ""caution"", ""substitution"", ""sending-off""]"
b8664e38-6bc2-43f9-bc43-4a9b4893ecb2,"[""substitution"", ""caution"", ""foul"", ""sending-off"", ""caution""]"
d8297255-3a50-436b-ba68-c6a3de8ec0a4,"[""foul"", ""sending-off"", ""sending-off"", ""score""]"
d2046fe3-6d1f-48d7-a037-939656b4ba33,"[""sending-off"", ""substitution"", ""caution"", ""substitution""]"
cdec1ba5-5dc2-4e13-9558-0d1be0ae5b09,"[""sending-off"", ""sending-off"", ""sending-off"", ""sending-off"", ""sending-off"", ""sending-off""]"
115e823a-1bd2-4e2e-95d8-4e61dce140ac,"[""caution"", ""caution"", ""caution"", ""sending-off"", ""substitution"", ""score""]"
59348551-c8a8-415f-967b-ad905792988f,"[""substitution"", ""substitution"", ""substitution"", ""score""]"
abf72a91-0e92-4001-a515-5085feffc4cd,"[""score"", ""caution"", ""sending-off"", ""score""]"
3b48c9b7-3396-405e-8aa5-c17c1cd2d977,"[""caution"", ""caution"", ""substitution"", ""sending-off"", ""substitution"", ""sending-off""]"
59fff27d-448e-4ef0-9302-092254299915,"[""score"", ""sending-off"", ""caution""]"
23bab1f3-6bce-4424-a128-b0c9dc16c329,"[""foul"", ""substitution"", ""substitution"", ""caution"", ""score"", ""substitution""]"
7093cff6-3142-4ba7-9a21-9946b326d4cd,"[""score"", ""sending-off"", ""substitution"", ""sending-off"", ""foul"", ""substitution""]"
296c51f2-fc07-4bb7-9c0e-a2726fe3d27b,"[""score"", ""substitution"", ""caution"", ""score"", ""substitution"", ""sending-off""]"
c113e5ca-71f2-4366-beba-9cfa2e697076,"[""substitution"", ""sending-off"", ""caution"", ""sending-off""]"
45d01e8f-e524-45d4-90e5-87f07e911148,"[""substitution"", ""sending-off"", ""caution"", ""score""]"
49bf367e-2ad5-4524-890f-02abf7a5d6fe,"[""foul"", ""foul"", ""foul""]"
a872ab41-752e-4fa7-b844-3270c8eeb11b,"[""foul"", ""foul"", ""caution""]"
4d518f94-a54e-4324-bd7c-0051e52467ef,"[""caution"", ""caution"", ""substitution""]"
9da40dbd-833d-4573-aafb-b2202efb2c86,"[""substitution"", ""caution"", ""foul"", ""caution""]"
4e2ee343-b867-4863-b093-f1963c39154e,"[""score"", ""sending-off"", ""sending-off"", ""caution"", ""substitution""]"
521471da-681f-481f-9829-c936153ab9b0,"[""caution"", ""foul"", ""score"", ""substitution"", ""substitution""]"
0614b217-9534-4daf-822b-179c430cc924,"[""sending-off"", ""foul"", ""score"", ""score""]"
6dfe5915-c4cb-4c89-9220-e522b1210e4a,"[""substitution"", ""score"", ""score"", ""sending-off"", ""caution"", ""substitution""]"
fac6fc12-b71a-4032-8290-283a110ba79b,"[""substitution"", ""sending-off"", ""foul""]"
c0cf8f34-99d7-43f2-ae74-cb35cb8347a8,"[""substitution"", ""sending-off"", ""sending-off""]"
ffae0cd3-39d5-4ff1-9569-74b81f16874d,"[""sending-off"", ""substitution"", ""foul"", ""score"", ""caution"", ""sending-off""]"
c1be5660-e810-4882-9970-c2c30800a057,"[""sending-off"", ""foul"", ""sending-off"", ""score""]"
39b9d7df-9674-4e28-8a75-ff44f75de3dd,"[""caution"", ""foul"", ""caution"", ""foul"", ""substitution""]"
8d809ac1-81b7-443b-93fa-5fc9f7315cea,"[""score"", ""caution"", ""sending-off"", ""substitution""]"
f7989cc4-bc91-409a-9648-38180a63de50,"[""substitution"", ""caution"", ""caution""]"
558d6f5d-dba2-4a48-8f24-62ba0171db05,"[""caution"", ""score"", ""sending-off""]"
bfed88eb-912c-4ad4-9d9d-12294cba2166,"[""score"", ""score"", ""sending-off""]"
eb0666cb-03a7-4657-aa8c-534f997fb98b,"[""caution"", ""caution"", ""substitution"", ""score""]"
3efa6653-816f-4377-af9f-69a37e1862ad,"[""score"", ""foul"", ""sending-off"", ""caution"", ""substitution""]"
c13b1812-42db-4c04-be73-3d86b1952e91,"[""substitution"", ""caution"", ""caution""]"
3dbc1852-fead-4673-b429-3019c6319488,"[""sending-off"", ""caution"", ""foul"", ""caution"", ""sending-off"", ""foul""]"
a395e4ec-82a6-4f68-b710-45ff191a2a6c,"[""score"", ""foul"", ""substitution"", ""score"", ""foul""]"
a24aeead-041f-41dc-bed9-df6da3489e13,"[""caution"", ""sending-off"", ""substitution""]"
aace8fe7-f5da-45d1-8686-38758f35a391,"[""sending-off"", ""sending-off"", ""foul"", ""caution"", ""sending-off"", ""caution""]"
940dc9c8-79b5-4954-9d62-66721b92b4b7,"[""score"", ""sending-off"", ""sending-off"", ""caution"", ""substitution""]"
63b9c739-d743-4646-a1d6-1dd0c8bdcc2f,"[""caution"", ""score"", ""substitution"", ""sending-off"", ""caution""]"
b06341e0-558c-4727-8be7-53ef0de5e897,"[""foul"", ""sending-off"", ""foul"", ""caution"", ""score""]"
c37c885b-7a8d-4ae5-8c1e-09e068623db8,"[""foul"", ""substitution"", ""foul""]"
958d9808-6bcd-4226-ac4c-0bf88ff0d89a,"[""foul"", ""substitution"", ""caution"", ""foul""]"
b729ca93-6372-46a6-ad8d-4c62c122bf5b,"[""score"", ""substitution"", ""foul"", ""foul""]"
26425685-bcd7-444c-9f56-b95d7c974908,"[""foul"", ""caution"", ""score""]"
74fdc2a4-769e-4636-b27f-cb33cb647271,"[""substitution"", ""score"", ""sending-off""]"
6381d7e3-1401-4dfc-964b-265db729cfc8,"[""foul"", ""score"", ""foul"", ""foul"", ""substitution""]"
e7b8cb90-40b5-45da-88ca-e121d8abfdcf,"[""foul"", ""substitution"", ""foul"", ""foul""]"
eded6c04-6695-45f4-ae42-1d8d95814eba,"[""sending-off"", ""substitution"", ""substitution""]"
8dba2b59-64f9-4484-b73b-98dfdb190651,"[""foul"", ""sending-off"", ""caution""]"
40618cc5-b2c8-4bdc-8860-e840f87a860f,"[""sending-off"", ""substitution"", ""sending-off"", ""score""]"
53db18b3-0e08-49b7-9380-b05ca9acbffa,"[""sending-off"", ""caution"", ""score"", ""foul""]"
cee28973-97ad-42c6-9481-15f019f6ab6b,"[""substitution"", ""score"", ""foul"", ""foul"", ""substitution"", ""substitution""]"
760b219a-259d-45a8-9a3d-a77f5b1aeb2b,"[""substitution"", ""score"", ""score"", ""substitution"", ""foul""]"
6e5a108b-d8f5-48b3-bc79-210a47243439,"[""substitution"", ""substitution"", ""caution""]"
7a35448b-275a-4e51-9180-8d9124d5cbb3,"[""substitution"", ""sending-off"", ""score"", ""caution""]"
911a5239-5b3d-4d39-a630-ddae0c8759d8,"[""score"", ""caution"", ""substitution"", ""sending-off"", ""caution"", ""caution""]"
dddb4d7b-21b2-4dea-adea-85d21af5f0ae,"[""score"", ""foul"", ""caution"", ""caution""]"
070daf93-85c7-4815-b5d4-501c0f8564e4,"[""foul"", ""foul"", ""foul"", ""sending-off""]"
f0bc4ebf-3cab-410b-b172-a68da8a0ec94,"[""foul"", ""score"", ""sending-off"", ""foul"", ""sending-off""]"
4d52023b-2104-4471-99e6-537c0f63699e,"[""foul"", ""caution"", ""score""]"
3a62ed32-e820-443a-b3c6-8712ad4a098d,"[""score"", ""foul"", ""score"", ""caution"", ""caution""]"
a1924dea-a838-4559-866d-d939fb28545e,"[""caution"", ""sending-off"", ""caution"", ""sending-off"", ""caution"", ""sending-off""]"
11ee60ac-7f65-4c08-81a2-3b6a480a9ad9,"[""score"", ""substitution"", ""substitution"", ""score"", ""substitution""]"
f383b2fb-2491-4cc3-b721-48966f4a1911,"[""caution"", ""sending-off"", ""sending-off""]"
38d462d7-01cb-43cb-9590-6092690afb2c,"[""caution"", ""sending-off"", ""sending-off"", ""sending-off"", ""sending-off"", ""substitution""]"
d57b57bc-d649-4326-af38-98ef2948d578,"[""sending-off"", ""sending-off"", ""foul"", ""substitution""]"
ee49b4a0-2c96-4b57-bf85-5dce02a19d3a,"[""sending-off"", ""substitution"", ""sending-off"", ""caution"", ""foul""]"
9c74ce7d-0988-4918-b59b-1eaa5d719756,"[""substitution"", ""substitution"", ""score"", ""substitution"", ""substitution"", ""foul""]"
d80feb7a-dcfa-4770-8797-60f4359aaa86,"[""sending-off"", ""sending-off"", ""substitution""]"
cf869747-389c-4b2b-8c02-77b036923436,"[""caution"", ""substitution"", ""foul"", ""sending-off"", ""sending-off""]"
78d8e65a-4839-493a-9f73-e1457d8fba98,"[""caution"", ""score"", ""caution"", ""substitution""]"
5230e9d6-eda6-4b3a-8041-ecf2c98a566a,"[""sending-off"", ""score"", ""sending-off"", ""sending-off""]"
cacc8546-3f34-46d7-b693-0392f9979ea3,"[""substitution"", ""sending-off"", ""foul"", ""caution"", ""foul"", ""foul""]"
b2a3e363-512e-473b-898c-edc51dd22801,"[""sending-off"", ""score"", ""caution"", ""substitution"", ""substitution""]"
7bef3168-1efd-4c03-9598-8dc1b916482e,"[""substitution"", ""sending-off"", ""sending-off"", ""foul"", ""caution"", ""substitution""]"
694dea3e-17b7-48c1-a813-fa44869f0a96,"[""caution"", ""score"", ""sending-off"", ""score"", ""foul""]"
d076bade-bcf5-42c8-8c75-6d4d24f561b8,"[""score"", ""caution"", ""caution"", ""caution""]"
42b91cbe-4c64-494d-8a51-ed6972d5fd7a,"[""caution"", ""score"", ""sending-off"", ""foul""]"
5e60206d-d23a-4462-9615-2583604623dc,"[""sending-off"", ""caution"", ""sending-off""]"
9da31a00-9510-4774-bc61-bae1ee92785e,"[""substitution"", ""caution"", ""substitution"", ""caution""]"
66fe99a4-ea14-495f-a23c-90ef0e842c6e,"[""caution"", ""score"", ""caution"", ""score"", ""caution"", ""substitution""]"
92d45c2c-4998-45c8-b716-717d81fa9794,"[""caution"", ""score"", ""substitution"", ""score""]"
ccc2af9b-28db-4ff3-86cb-914010b14f16,"[""substitution"", ""sending-off"", ""score"", ""sending-off""]"
bc28ade0-d1de-4af3-b6f9-87231b79718c,"[""caution"", ""score"", ""foul""]"
5d1bec43-d170-48bd-bfbc-2dff28dbc396,"[""substitution"", ""score"", ""caution"", ""foul"", ""score"", ""sending-off""]"
9495c127-21c7-4666-b603-1f69604520ff,"[""score"", ""caution"", ""foul"", ""sending-off"", ""sending-off"", ""substitution""]"
200cd500-c3ef-4929-bf5b-65cb5990046d,"[""substitution"", ""caution"", ""foul"", ""sending-off"", ""substitution""]"
9cbeb25e-a8cd-4506-8db2-5b38a1995f08,"[""foul"", ""caution"", ""caution"", ""score""]"
f5b146e6-d790-494d-b286-67e4fb452f09,"[""score"", ""substitution"", ""caution"", ""caution"", ""sending-off"", ""caution""]"
277800b6-a498-407c-ab48-47b87d7615ab,"[""substitution"", ""score"", ""score"", ""foul""]"
90bc4bdf-cde5-45d8-b57f-924102ec0966,"[""foul"", ""substitution"", ""score"", ""score"", ""caution""]"
01a0067c-effa-42f3-98fb-cb9527435a8b,"[""sending-off"", ""sending-off"", ""foul"", ""caution""]"
1bb6f89c-ac0f-4a51-9ab9-fab481ed6d63,"[""substitution"", ""substitution"", ""caution"", ""foul"", ""foul""]"
8865f214-cb6f-4fd9-b338-32a50e6403a4,"[""foul"", ""caution"", ""sending-off"", ""substitution"", ""sending-off"", ""sending-off""]"
6b1dbcde-1c96-464b-8974-9c99eec64ef6,"[""score"", ""sending-off"", ""caution"", ""foul""]"
c52d4e22-5a3a-4e8c-af9d-ac78c55fd285,"[""sending-off"", ""caution"", ""substitution"", ""score"", ""sending-off""]"
0b74d15d-9271-4a7e-93a2-9a577ccf2084,"[""substitution"", ""score"", ""substitution"", ""caution"", ""foul""]"
b2754e0f-6562-4587-aea4-2aa033d9a9aa,"[""foul"", ""caution"", ""score""]"
e77d915d-52c1-4cc6-a9d5-2b9430c9629d,"[""caution"", ""substitution"", ""caution"", ""sending-off"", ""score"", ""foul""]"
c587acdf-3cf2-466e-a9b8-f11018ab7ba2,"[""caution"", ""sending-off"", ""substitution"", ""caution"", ""score"", ""foul""]"
030849b9-23ec-46ba-9439-1e59734574a4,"[""caution"", ""score"", ""score"", ""foul"", ""score""]"
d0be136c-3558-4f30-9f55-9f5cd4122ac9,"[""substitution"", ""sending-off"", ""foul""]"
ea6f0d29-707a-4204-a509-30b6e5c9afc4,"[""substitution"", ""substitution"", ""foul""]"
179c3548-e38d-457d-a379-961cd580946f,"[""substitution"", ""foul"", ""caution"", ""caution""]"
ca3b2cb3-ef41-45a6-98ae-7320dfa77d5c,"[""foul"", ""sending-off"", ""caution"", ""foul"", ""sending-off""]"
86cdb640-89cb-4ef9-8cef-f4bd1e1d3cfc,"[""score"", ""foul"", ""score"", ""sending-off"", ""sending-off"", ""substitution""]"
8ac746da-65ef-49b8-b50e-511c17fc8e94,"[""substitution"", ""sending-off"", ""substitution""]"
cd75ff7b-b1b5-49fd-a5a1-b26430569907,"[""caution"", ""substitution"", ""substitution""]"
52b54b04-00dc-42d7-a0ae-88bcd7ee21e8,"[""score"", ""foul"", ""foul""]"
1afcefa1-f751-4ad9-b3ef-7432428e38f8,"[""sending-off"", ""foul"", ""foul"", ""substitution""]"
c8edf174-5ad4-4285-8e6d-c055df8445b6,"[""substitution"", ""substitution"", ""score"", ""caution""]"
2309133b-d5fe-4ca7-9698-b5f3e4337967,"[""sending-off"", ""sending-off"", ""foul"", ""score"", ""caution""]"
5cb207d4-7367-4a19-b3ad-f37a08e99787,"[""foul"", ""sending-off"", ""score"", ""foul"", ""foul"", ""substitution""]"
976d0960-066a-4f5d-be73-f7e9b08d34f1,"[""substitution"", ""substitution"", ""score""]"
eb3d34fa-aca4-478d-9fe9-6fe246ab81d6,"[""foul"", ""caution"", ""foul"", ""score"", ""caution"", ""score""]"
79316983-247f-4f3d-bbca-c79dc6232c80,"[""sending-off"", ""substitution"", ""substitution"", ""score""]"
57c175b9-9b39-4e0b-8ea4-ce7471ecc16f,"[""score"", ""caution"", ""caution""]"
1f7f11ce-735f-4844-80d8-84f7979969fb,"[""score"", ""sending-off"", ""substitution"", ""substitution"", ""score""]"
aa09561d-2e6d-4e85-9da4-3753abe1edbd,"[""caution"", ""substitution"", ""caution"", ""caution"", ""sending-off""]"
48557ace-6539-4a92-9021-82b5a6d8dfb1,"[""caution"", ""sending-off"", ""foul""]"
ae1119f6-5e65-4156-b85d-33da639298f8,"[""score"", ""score"", ""sending-off"", ""substitution"", ""substitution"", ""foul""]"
1668c5f6-17d5-4680-bab6-ba8b258981d1,"[""sending-off"", ""foul"", ""substitution""]"
1b5d4708-e386-4fc7-9e04-492f710bd264,"[""score"", ""caution"", ""substitution"", ""score""]"
454f96b2-6c50-4553-81df-e507784bb03d,"[""caution"", ""sending-off"", ""foul"", ""substitution"", ""score""]"
b175d71e-090a-4681-a4b1-dc55d3b58e10,"[""substitution"", ""score"", ""foul"", ""caution"", ""foul""]"
84f40e16-7d15-4756-a3e3-61f52b80af37,"[""substitution"", ""caution"", ""substitution"", ""sending-off""]"
db8c1e09-8e8f-427d-9e7b-a4a9b3e49804,"[""caution"", ""sending-off"", ""sending-off"", ""score"", ""substitution"", ""sending-off""]"
cde2f5c3-ccca-4008-9756-59458ee25cba,"[""score"", ""score"", ""caution"", ""substitution"", ""foul"", ""score""]"
979f2ad5-2cd6-45ad-abfc-3a4091133867,"[""foul"", ""foul"", ""score""]"
f0c78ed8-91f8-4ba6-a052-fa67f5ae541b,"[""foul"", ""caution"", ""foul""]"
8d894fa9-3631-466e-b560-61e6f67e2237,"[""sending-off"", ""sending-off"", ""score"", ""substitution"", ""foul""]"
f04c438a-e94e-4cb9-bfe5-099388e1b32e,"[""caution"", ""substitution"", ""substitution""]"
7e383a0a-cb4a-44df-a769-ba066961a26d,"[""caution"", ""foul"", ""caution"", ""sending-off"", ""foul"", ""caution""]"
38e566d7-a05b-4ff0-931b-9f95d55676f6,"[""foul"", ""caution"", ""substitution""]"
35138337-d179-4677-8755-4482a7538b0b,"[""sending-off"", ""substitution"", ""foul"", ""foul"", ""sending-off""]"
370f73c1-0920-478a-aecd-4ac5386c860e,"[""foul"", ""foul"", ""foul"", ""substitution""]"
16f3e2c6-27d9-4d9c-a270-86fef63c09e2,"[""score"", ""score"", ""caution"", ""caution"", ""foul"", ""score""]"
2d62b821-ce68-4d8b-ae55-52a45ec8204c,"[""foul"", ""substitution"", ""substitution"", ""foul"", ""sending-off"", ""sending-off""]"
679769b4-1964-4d6f-ac61-af1f43a2c44a,"[""foul"", ""sending-off"", ""sending-off""]"
521514c7-55d0-4319-81c6-e45343818ca3,"[""sending-off"", ""substitution"", ""foul"", ""score"", ""foul"", ""foul""]"
7095e2ef-eaa3-41ce-a55e-c644b122f444,"[""caution"", ""sending-off"", ""substitution"", ""caution"", ""foul""]"
6d75a379-2782-4eaf-823d-1ff5f7cc7722,"[""substitution"", ""substitution"", ""sending-off"", ""foul"", ""foul""]"
ba627cf1-bb8d-4995-bc8e-fc27da35d6bf,"[""score"", ""sending-off"", ""substitution"", ""foul"", ""caution"", ""caution""]"
7e5319d0-6e41-49d1-9d5f-9d79f7d9e651,"[""score"", ""caution"", ""sending-off""]"
74e52109-f579-4f76-a66d-2aa30e048b60,"[""score"", ""substitution"", ""caution"", ""caution"", ""score"", ""score""]"
fd14dba2-8f74-4548-9d5e-a572e5679d46,"[""caution"", ""caution"", ""sending-off"", ""substitution""]"
21a85887-e907-4cdd-921c-b0c0c654da9e,"[""caution"", ""sending-off"", ""caution"", ""caution"", ""substitution"", ""sending-off""]"
